Entropy 2-grams	Chi^2 2-grams	Entropy 3-grams	Chi^2 3-grams	Entropy 4-grams	Chi^2 4-grams	Size	Termination	File Command
8.71618	31243.2	9.03141	54497.3	9.24094	67432.1	91268	aar	Zip archive data, at least v2.0 to extract
8.71617	31242.2	9.03151	54481.8	9.24108	67399.9	91268	aar	Zip archive data, at least v2.0 to extract
8.71625	31236.9	9.03155	54473	9.2411	67392.9	91268	aar	Zip archive data, at least v2.0 to extract
8.71625	31236.9	9.03155	54473	9.2411	67392.9	91268	aar	Zip archive data, at least v2.0 to extract
8.71183	31042.7	9.03115	53418	9.24389	64731.2	89042	aar	Zip archive data, at least v1.0 to extract
8.71927	30955.6	9.03911	53974.3	9.25327	66566.8	92962	aar	Zip archive data, at least v2.0 to extract
8.71927	30955.6	9.03911	53974.3	9.25327	66566.8	92962	aar	Zip archive data, at least v2.0 to extract
8.71688	29342.6	9.03772	51733.2	9.25427	62391.5	86427	aar	Zip archive data, at least v1.0 to extract
8.71377	28923.3	9.03597	48674.5	9.2554	58525.4	83930	aar	Zip archive data, at least v2.0 to extract
8.71602	28685.1	9.03886	48535.8	9.25538	58523.1	84966	aar	Zip archive data, at least v1.0 to extract
8.71094	28544.8	9.02598	49069.8	9.23731	59400.5	82571	aar	Zip archive data, at least v2.0 to extract
8.71647	27671	9.03472	47655.5	9.24545	57813.8	81703	aar	Zip archive data, at least v2.0 to extract
8.71931	27656.7	9.03831	47425.3	9.25236	57969.6	81652	aar	Zip archive data, at least v2.0 to extract
8.71931	27656.7	9.03831	47425.3	9.25236	57969.6	81652	aar	Zip archive data, at least v2.0 to extract
8.72304	27249.9	9.04008	47128.2	9.253	57212.5	81664	aar	Zip archive data, at least v2.0 to extract
8.72314	27235.3	9.04013	47117.9	9.25299	57220	81663	aar	Zip archive data, at least v2.0 to extract
8.72314	27235.3	9.04013	47117.9	9.25299	57220	81663	aar	Zip archive data, at least v2.0 to extract
8.70916	26153.1	9.02813	44094.2	9.24348	53530.8	74781	aar	Zip archive data, at least v2.0 to extract
8.71273	25754	9.03078	43397.7	9.24511	53161.3	74876	aar	Zip archive data, at least v2.0 to extract
8.71248	25606.6	9.02965	43687.6	9.24311	52655	74878	aar	Zip archive data, at least v2.0 to extract
8.71248	25606.6	9.02965	43687.6	9.24311	52655	74878	aar	Zip archive data, at least v2.0 to extract
8.71815	25537	9.03607	44642.4	9.24947	54006	74530	aar	Zip archive data, at least v2.0 to extract
8.71815	25537	9.03607	44642.4	9.24947	54006	74530	aar	Zip archive data, at least v2.0 to extract
8.71817	25535.4	9.03612	44631.5	9.24959	53978.4	74530	aar	Zip archive data, at least v2.0 to extract
8.72033	25317.7	9.04015	43983.9	9.25468	53309.1	76646	aar	Zip archive data, at least v2.0 to extract
8.72033	25317.7	9.04015	43983.9	9.25468	53309.1	76646	aar	Zip archive data, at least v2.0 to extract
8.72037	25262.1	9.04008	43899.4	9.25476	53196.5	76565	aar	Zip archive data, at least v2.0 to extract
8.72063	25235.7	9.04051	43848.7	9.25514	53144.7	76565	aar	Zip archive data, at least v2.0 to extract
8.72063	25235.7	9.04051	43848.7	9.25514	53144.7	76565	aar	Zip archive data, at least v2.0 to extract
8.72021	25220.6	9.04017	43817.1	9.2548	53106.5	76489	aar	Zip archive data, at least v2.0 to extract
8.7157	25110.5	9.03551	43227	9.25179	52140.5	73674	aar	Zip archive data, at least v2.0 to extract
8.7157	25110.5	9.03551	43227	9.25179	52140.5	73674	aar	Zip archive data, at least v2.0 to extract
8.71791	25063.6	9.03716	42499.8	9.25182	51488.4	72920	aar	Zip archive data, at least v1.0 to extract
8.71771	24791.7	9.03709	42159.3	9.25163	50663.2	72692	aar	Zip archive data, at least v2.0 to extract
8.71807	24246.2	9.03791	41643.6	9.25105	50996.5	72548	aar	Zip archive data, at least v1.0 to extract
8.7224	23902.7	9.03852	41263.1	9.24936	50254.4	71896	woff2	Web Open Font Format (Version 2), TrueType, length 71896, version 4.393
8.7224	23902.7	9.03852	41263.1	9.24936	50254.4	71896	woff2	Web Open Font Format (Version 2), TrueType, length 71896, version 4.393
8.72123	23888.8	9.04145	41837.3	9.25549	50044.6	71090	aar	Zip archive data, at least v1.0 to extract
8.71839	23196.2	9.0385	39904.5	9.25423	47857.7	69454	aar	Zip archive data, at least v2.0 to extract
8.71197	22747.3	9.02921	38576.5	9.24205	46330.6	66105	aar	Zip archive data, at least v2.0 to extract
8.71645	22404.9	9.03428	37380.5	9.24735	45594.3	66084	aar	Zip archive data, at least v2.0 to extract
8.7199	22172.5	9.04156	37245.3	9.25612	46102.5	65735	aar	Zip archive data, at least v2.0 to extract
8.70869	21186.9	9.02519	35928.6	9.23859	42332.6	60929	aar	Zip archive data, at least v2.0 to extract
8.71566	21024.3	9.02967	35645.3	9.23533	42926	61042	aar	Zip archive data, at least v2.0 to extract
8.71727	20961.5	9.03389	35750.4	9.24612	42175	60988	aar	Zip archive data, at least v2.0 to extract
8.71379	20842.6	9.03381	34614.2	9.24764	43221.6	60980	aar	Zip archive data, at least v2.0 to extract
8.71434	20715.6	9.02917	35435	9.24047	42248.7	60320	aar	Zip archive data, at least v2.0 to extract
8.71557	20456.8	9.03269	34550.2	9.24297	42361.3	60373	aar	Zip archive data, at least v2.0 to extract
8.71168	20279.8	9.03041	33373.9	9.24568	39922.5	58264	aar	Zip archive data, at least v2.0 to extract
8.71168	20279.8	9.03041	33373.9	9.24568	39922.5	58264	aar	Zip archive data, at least v2.0 to extract
8.71538	20158.6	9.03132	34952.4	9.24585	41297.9	58949	aar	Zip archive data, at least v1.0 to extract
8.71538	20158.6	9.03132	34952.4	9.24585	41297.9	58949	aar	Zip archive data, at least v1.0 to extract
8.71524	20050.4	9.03854	33513.9	9.25515	39836	58630	aar	Zip archive data, at least v2.0 to extract
8.71841	20025	9.04001	33973.1	9.25563	40959	58919	aar	Zip archive data, at least v2.0 to extract
8.71062	19958.7	9.02698	33089.1	9.24149	40481.2	57551	aar	Zip archive data, at least v2.0 to extract
8.71494	19874.5	9.03359	32857.3	9.24758	40089.6	57627	aar	Zip archive data, at least v2.0 to extract
8.71494	19874.5	9.03359	32857.3	9.24758	40089.6	57627	aar	Zip archive data, at least v2.0 to extract
8.70788	19720.3	9.02223	32039.1	9.2334	38567.3	55960	aar	Zip archive data, at least v1.0 to extract
8.71562	19614.9	9.03654	33947	9.25297	40023.5	57197	aar	Zip archive data, at least v2.0 to extract
8.71562	19614.9	9.03654	33947	9.25297	40023.5	57197	aar	Zip archive data, at least v2.0 to extract
8.71214	19574.5	9.03091	32998.6	9.24193	39940.2	57725	aar	Zip archive data, at least v2.0 to extract
8.71214	19574.5	9.03091	32998.6	9.24193	39940.2	57725	aar	Zip archive data, at least v2.0 to extract
8.72088	19434	9.04246	33390.7	9.25759	38820.5	57557	aar	Zip archive data, at least v2.0 to extract
8.71856	19273	9.03797	33297.8	9.25201	39198.9	57389	aar	Zip archive data, at least v2.0 to extract
8.72144	19236.7	9.04391	33298.5	9.25832	40558.5	57515	aar	Zip archive data, at least v2.0 to extract
8.71921	19232.2	9.0379	33006.7	9.25174	39181.6	57390	aar	Zip archive data, at least v2.0 to extract
8.71921	19232.2	9.0379	33006.7	9.25174	39181.6	57390	aar	Zip archive data, at least v2.0 to extract
8.71762	18995.9	9.03829	32341.4	9.25274	39585.7	56970	aar	Zip archive data, at least v2.0 to extract
8.71557	18968.2	9.03686	32481.5	9.25246	39220.2	56780	aar	Zip archive data, at least v2.0 to extract
8.71557	18968.2	9.03686	32481.5	9.25246	39220.2	56780	aar	Zip archive data, at least v2.0 to extract
8.71813	18584	9.03053	31938.4	9.23715	38349.2	55415	tgz	gzip compressed data, last modified
8.71813	18584	9.03053	31938.4	9.23715	38349.2	55415	tgz	gzip compressed data, last modified
8.71299	18280.5	9.03108	30264.5	9.245	37504	52868	aar	Zip archive data, at least v1.0 to extract
8.71753	18161.7	9.038	30416.5	9.25299	37262.1	52973	aar	Zip archive data, at least v1.0 to extract
8.71611	18120.4	9.03303	30674.8	9.24419	36722.5	52876	aar	Zip archive data, at least v2.0 to extract
8.71388	18104.5	9.02912	30415.4	9.23651	35376.7	53301	gpg	GPG symmetrically encrypted data (AES256 cipher)
8.71661	17920.7	9.03229	30849.3	9.24373	37643.9	52707	aar	Zip archive data, at least v2.0 to extract
8.71661	17920.7	9.03229	30849.3	9.24373	37643.9	52707	aar	Zip archive data, at least v2.0 to extract
8.71865	17846.5	9.03723	30051.3	9.25235	36588.3	52734	aar	Zip archive data, at least v2.0 to extract
8.71865	17846.5	9.03723	30051.3	9.25235	36588.3	52734	aar	Zip archive data, at least v2.0 to extract
8.71264	17830	9.0307	29866.5	9.24155	35282.1	51610	aar	Zip archive data, at least v2.0 to extract
8.71464	17558.1	9.03155	29131.7	9.24502	35624.8	51592	aar	Zip archive data, at least v2.0 to extract
8.71522	17246.8	9.0314	28774.8	9.24519	34704.5	49677	aar	Zip archive data, at least v2.0 to extract
8.71559	17148.1	9.03674	28231.9	9.24968	33349.5	49763	aar	Zip archive data, at least v2.0 to extract
8.71624	16925.6	9.03479	28696.3	9.24894	33966.5	49334	aar	Zip archive data, at least v2.0 to extract
8.70309	16799.6	9.02296	26908.1	9.23827	31463.1	47439	aar	Zip archive data, at least v2.0 to extract
8.70309	16799.6	9.02296	26908.1	9.23827	31463.1	47439	aar	Zip archive data, at least v2.0 to extract
8.7138	16795.5	9.03403	28277	9.24548	33775.5	49236	aar	Zip archive data, at least v2.0 to extract
8.71553	16533.4	9.03101	26228	9.24364	31297.3	47415	aar	Zip archive data, at least v2.0 to extract
8.71051	16363.8	9.0259	27851.4	9.23995	32324.2	47423	aar	Zip archive data, at least v2.0 to extract
8.71169	16155.5	9.02978	26870.4	9.24006	32150.8	46649	aar	Zip archive data, at least v2.0 to extract
8.71194	16103.2	9.02738	27065.3	9.23845	32564.4	46648	aar	Zip archive data, at least v2.0 to extract
8.71194	16103.2	9.02738	27065.3	9.23845	32564.4	46648	aar	Zip archive data, at least v2.0 to extract
8.70766	15511.1	9.02345	25606	9.23592	30019.8	44836	aar	Zip archive data, at least v2.0 to extract
8.70766	15511.1	9.02345	25606	9.23592	30019.8	44836	aar	Zip archive data, at least v2.0 to extract
8.70831	15431.7	9.02421	25792.8	9.23494	30833.7	44837	aar	Zip archive data, at least v2.0 to extract
8.7069	15394.2	9.02088	25335	9.23102	30236.3	44840	aar	Zip archive data, at least v2.0 to extract
8.71428	15134.1	9.03304	25984.9	9.24591	30665.7	44904	aar	Zip archive data, at least v2.0 to extract
8.71428	15134.1	9.03304	25984.9	9.24591	30665.7	44904	aar	Zip archive data, at least v2.0 to extract
8.71549	14860.3	9.03362	24778.2	9.24563	30606.1	44300	woff2	Web Open Font Format (Version 2), TrueType, length 44300, version 1.720
8.71549	14860.3	9.03362	24778.2	9.24563	30606.1	44300	woff2	Web Open Font Format (Version 2), TrueType, length 44300, version 1.720
8.71549	14860.3	9.03362	24778.2	9.24563	30606.1	44300	woff2	Web Open Font Format (Version 2), TrueType, length 44300, version 1.720
8.71549	14860.3	9.03362	24778.2	9.24563	30606.1	44300	woff2	Web Open Font Format (Version 2), TrueType, length 44300, version 1.720
8.7108	13567.6	9.03227	22266.3	9.24689	27393.6	39204	aar	Zip archive data, at least v2.0 to extract
8.70418	11599.5	9.0205	18703.5	9.22941	22163.8	32612	aar	Zip archive data, at least v2.0 to extract
8.70593	10123.2	9.0237	16618.8	9.23843	19424.5	28580	aar	Zip archive data, at least v2.0 to extract
8.70129	7983.42	9.01512	12693.3	9.22483	14194.8	22887	png	PNG image data, 200 x 148, 8-bit/color RGBA, non-interlaced
8.71193	7641.6	9.03939	11930.1	9.25059	13776.4	22128	png	PNG image data, 288 x 167, 8-bit/color RGB, non-interlaced
8.70529	7506.81	9.02347	11643.4	9.23061	13075.2	21912	png	PNG image data, 200 x 148, 8-bit/color RGBA, non-interlaced
8.70529	7506.81	9.02347	11643.4	9.23061	13075.2	21912	png	PNG image data, 200 x 148, 8-bit/color RGBA, non-interlaced
8.70112	7394.45	9.00923	10842.2	9.22353	13240	20777	png	PNG image data, 200 x 148, 8-bit/color RGBA, non-interlaced
8.70112	7394.45	9.00923	10842.2	9.22353	13240	20777	png	PNG image data, 200 x 148, 8-bit/color RGBA, non-interlaced
8.70703	7314.05	9.01674	11572.1	9.22327	13254.4	20967	png	PNG image data, 200 x 148, 8-bit/color RGBA, non-interlaced
8.70703	7314.05	9.01674	11572.1	9.22327	13254.4	20967	png	PNG image data, 200 x 148, 8-bit/color RGBA, non-interlaced
8.72493	7227.23	9.06025	12422.7	9.2763	14433.6	22208	png	PNG image data, 150 x 225, 8-bit/color RGB, non-interlaced
8.72493	7227.23	9.06025	12422.7	9.2763	14433.6	22208	png	PNG image data, 150 x 225, 8-bit/color RGB, non-interlaced
8.70786	6825.97	9.01886	10902.7	9.22902	12381.7	19944	woff2	Web Open Font Format (Version 2), TrueType, length 19944, version 2.0
8.70786	6825.97	9.01886	10902.7	9.22902	12381.7	19944	woff2	Web Open Font Format (Version 2), TrueType, length 19944, version 2.0
8.70786	6825.97	9.01886	10902.7	9.22902	12381.7	19944	woff2	Web Open Font Format (Version 2), TrueType, length 19944, version 2.0
8.70786	6825.97	9.01886	10902.7	9.22902	12381.7	19944	woff2	Web Open Font Format (Version 2), TrueType, length 19944, version 2.0
8.70399	6808.13	9.01191	10774.6	9.2259	12344.3	19868	woff2	Web Open Font Format (Version 2), TrueType, length 19868, version 2.0
8.70399	6808.13	9.01191	10774.6	9.2259	12344.3	19868	woff2	Web Open Font Format (Version 2), TrueType, length 19868, version 2.0
8.70399	6808.13	9.01191	10774.6	9.2259	12344.3	19868	woff2	Web Open Font Format (Version 2), TrueType, length 19868, version 2.0
8.70991	6666.97	9.01938	10581.6	9.22927	11725	19508	woff2	Web Open Font Format (Version 2), TrueType, length 19508, version 2.0
8.70991	6666.97	9.01938	10581.6	9.22927	11725	19508	woff2	Web Open Font Format (Version 2), TrueType, length 19508, version 2.0
8.70991	6666.97	9.01938	10581.6	9.22927	11725	19508	woff2	Web Open Font Format (Version 2), TrueType, length 19508, version 2.0
8.70656	6197.11	9.02301	9621.19	9.23622	11186	18349	png	PNG image data, 96 x 96, 8-bit/color RGBA, interlaced
8.70276	5723.61	9.03445	8186.87	9.24394	9489.42	16105	png	PNG image data, 171 x 115, 8-bit/color RGB, non-interlaced
8.69804	5646.78	9.00416	8953.61	9.20357	9524.95	curv	gpg	GPG symmetrically encrypted data (AES256 cipher)
8.71189	4969.79	9.01727	7734.1	9.22536	8166.17	14932	gz	"gzip compressed data, was ""protobuf.min.js"", last modified"
8.70113	4895.19	8.9995	7415.15	9.20635	8083.76	13921	png	PNG image data, 160 x 111, 8-bit/color RGB, non-interlaced
8.69654	4661.58	9.00515	6930.58	9.2149	7701.19	13362	png	PNG image data, 482 x 40, 8-bit/color RGBA, non-interlaced
8.69654	4661.58	9.00515	6930.58	9.2149	7701.19	13362	png	PNG image data, 482 x 40, 8-bit/color RGBA, non-interlaced
8.69654	4661.58	9.00515	6930.58	9.2149	7701.19	13362	png	PNG image data, 482 x 40, 8-bit/color RGBA, non-interlaced
8.69654	4661.58	9.00515	6930.58	9.2149	7701.19	13362	png	PNG image data, 482 x 40, 8-bit/color RGBA, non-interlaced
8.68524	4352.3	8.98588	6080.53	9.1884	6998.71	11807	png	PNG image data, 90 x 90, 8-bit/color RGBA, non-interlaced
8.68524	4352.3	8.98588	6080.53	9.1884	6998.71	11807	png	PNG image data, 90 x 90, 8-bit/color RGBA, non-interlaced
8.68524	4352.3	8.98588	6080.53	9.1884	6998.71	11807	png	PNG image data, 90 x 90, 8-bit/color RGBA, non-interlaced
8.68524	4352.3	8.98588	6080.53	9.1884	6998.71	11807	png	PNG image data, 90 x 90, 8-bit/color RGBA, non-interlaced
8.71248	4140	9.02234	6523.06	9.24009	6663	12319	gz	"gzip compressed data, was ""protobuf-light.min.js"", last modified"
8.69512	3917.24	8.9949	6163.4	9.20626	6408	10857	png	PNG image data, 103 x 103, 8-bit/color RGBA, non-interlaced
8.69512	3917.24	8.9949	6163.4	9.20626	6408	10857	png	PNG image data, 103 x 103, 8-bit/color RGBA, non-interlaced
8.69512	3917.24	8.9949	6163.4	9.20626	6408	10857	png	PNG image data, 103 x 103, 8-bit/color RGBA, non-interlaced
8.69512	3917.24	8.9949	6163.4	9.20626	6408	10857	png	PNG image data, 103 x 103, 8-bit/color RGBA, non-interlaced
8.68912	3428.39	8.99797	5175.54	9.1982	5775	9390	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.68912	3428.39	8.99797	5175.54	9.1982	5775	9390	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.68912	3428.39	8.99797	5175.54	9.1982	5775	9390	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.71408	3039.95	9.04739	5087.54	9.27703	5427.18	9574	png	PNG image data, 200 x 160, 8-bit colormap, non-interlaced
8.69794	2982.73	9.0205	4218.82	9.22851	4164.5	8010	png	PNG image data, 103 x 103, 8-bit/color RGBA, non-interlaced
8.69794	2982.73	9.0205	4218.82	9.22851	4164.5	8010	png	PNG image data, 103 x 103, 8-bit/color RGBA, non-interlaced
8.69794	2982.73	9.0205	4218.82	9.22851	4164.5	8010	png	PNG image data, 103 x 103, 8-bit/color RGBA, non-interlaced
8.69794	2982.73	9.0205	4218.82	9.22851	4164.5	8010	png	PNG image data, 103 x 103, 8-bit/color RGBA, non-interlaced
8.67675	2881	8.97574	4089.25	9.18208	4254.8	7989	png	PNG image data, 162 x 99, 8-bit/color RGBA, non-interlaced
8.67675	2881	8.97574	4089.25	9.18208	4254.8	7989	png	PNG image data, 162 x 99, 8-bit/color RGBA, non-interlaced
8.67675	2881	8.97574	4089.25	9.18208	4254.8	7989	png	PNG image data, 162 x 99, 8-bit/color RGBA, non-interlaced
8.67675	2881	8.97574	4089.25	9.18208	4254.8	7989	png	PNG image data, 162 x 99, 8-bit/color RGBA, non-interlaced
8.64976	2870.73	8.93922	3977.64	9.13591	3851.2	7453	png	PNG image data, 80 x 80, 8-bit/color RGBA, non-interlaced
8.64976	2870.73	8.93922	3977.64	9.13591	3851.2	7453	png	PNG image data, 80 x 80, 8-bit/color RGBA, non-interlaced
8.64298	2863	8.95549	3930.36	9.16787	4312.22	7407	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.66506	2807.33	8.95503	4030.09	9.14364	4045.3	7588	png	PNG image data, 252 x 39, 8-bit/color RGBA, non-interlaced
8.66506	2807.33	8.95503	4030.09	9.14364	4045.3	7588	png	PNG image data, 252 x 39, 8-bit/color RGBA, non-interlaced
8.66464	2780.8	8.96386	3881.82	9.16932	4420.44	7556	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced
8.66464	2780.8	8.96386	3881.82	9.16932	4420.44	7556	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced
8.72263	2742.07	9.0696	3919.91	9.28563	4592.33	7878	png	PNG image data, 200 x 139, 8-bit colormap, non-interlaced
8.72263	2742.07	9.0696	3919.91	9.28563	4592.33	7878	png	PNG image data, 200 x 139, 8-bit colormap, non-interlaced
8.64945	2737.8	8.9374	3821.64	9.12244	3785.3	7374	png	PNG image data, 67 x 67, 8-bit/color RGBA, non-interlaced
8.64945	2737.8	8.9374	3821.64	9.12244	3785.3	7374	png	PNG image data, 67 x 67, 8-bit/color RGBA, non-interlaced
8.64945	2737.8	8.9374	3821.64	9.12244	3785.3	7374	png	PNG image data, 67 x 67, 8-bit/color RGBA, non-interlaced
8.64945	2737.8	8.9374	3821.64	9.12244	3785.3	7374	png	PNG image data, 67 x 67, 8-bit/color RGBA, non-interlaced
8.65285	2662.38	8.93448	3555.2	9.12595	3645.89	6810	png	PNG image data, 100 x 91, 8-bit/color RGBA, non-interlaced
8.69234	2655.19	8.99285	4376.45	9.20221	4328.9	7988	gz	"gzip compressed data, was ""bytebuffer-dataview.min.js"", last modified"
8.69234	2655.19	8.99285	4376.45	9.20221	4328.9	7988	gz	"gzip compressed data, was ""bytebuffer-dataview.min.js"", last modified"
8.66406	2587.08	8.95786	3620.3	9.16381	3578.22	6823	png	PNG image data, 92 x 108, 8-bit/color RGBA, non-interlaced
8.66406	2587.08	8.95786	3620.3	9.16381	3578.22	6823	png	PNG image data, 92 x 108, 8-bit/color RGBA, non-interlaced
8.66406	2587.08	8.95786	3620.3	9.16381	3578.22	6823	png	PNG image data, 92 x 108, 8-bit/color RGBA, non-interlaced
8.66406	2587.08	8.95786	3620.3	9.16381	3578.22	6823	png	PNG image data, 92 x 108, 8-bit/color RGBA, non-interlaced
8.67012	2491.08	8.97794	3104.2	9.18691	3655.63	6634	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.65741	2474.43	8.95481	3676.7	9.1511	3838.67	6919	png	PNG image data, 96 x 96, 8-bit/color RGBA, non-interlaced
8.65741	2474.43	8.95481	3676.7	9.1511	3838.67	6919	png	PNG image data, 96 x 96, 8-bit/color RGBA, non-interlaced
8.65741	2474.43	8.95481	3676.7	9.1511	3838.67	6919	png	PNG image data, 96 x 96, 8-bit/color RGBA, non-interlaced
8.65741	2474.43	8.95481	3676.7	9.1511	3838.67	6919	png	PNG image data, 96 x 96, 8-bit/color RGBA, non-interlaced
8.68275	2474	8.98613	3359.44	9.19552	3485.75	6387	png	PNG image data, 113 x 66, 8-bit/color RGBA, non-interlaced
8.68275	2474	8.98613	3359.44	9.19552	3485.75	6387	png	PNG image data, 113 x 66, 8-bit/color RGBA, non-interlaced
8.68275	2474	8.98613	3359.44	9.19552	3485.75	6387	png	PNG image data, 113 x 66, 8-bit/color RGBA, non-interlaced
8.68275	2474	8.98613	3359.44	9.19552	3485.75	6387	png	PNG image data, 113 x 66, 8-bit/color RGBA, non-interlaced
8.65978	2401.62	8.95487	3317.2	9.15354	3879.63	6588	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.65978	2401.62	8.95487	3317.2	9.15354	3879.63	6588	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.65978	2401.62	8.95487	3317.2	9.15354	3879.63	6588	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.66473	2353.17	8.96759	3218.78	9.16224	3304	6199	png	PNG image data, 86 x 86, 8-bit/color RGBA, non-interlaced
8.66473	2353.17	8.96759	3218.78	9.16224	3304	6199	png	PNG image data, 86 x 86, 8-bit/color RGBA, non-interlaced
8.66473	2353.17	8.96759	3218.78	9.16224	3304	6199	png	PNG image data, 86 x 86, 8-bit/color RGBA, non-interlaced
8.66473	2353.17	8.96759	3218.78	9.16224	3304	6199	png	PNG image data, 86 x 86, 8-bit/color RGBA, non-interlaced
8.66432	2305.08	8.97591	3132.44	9.18326	3237.13	6156	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.66432	2305.08	8.97591	3132.44	9.18326	3237.13	6156	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.66432	2305.08	8.97591	3132.44	9.18326	3237.13	6156	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.68711	2294.75	8.99587	2965.67	9.19068	3267.38	6282	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced
8.68711	2294.75	8.99587	2965.67	9.19068	3267.38	6282	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced
8.68711	2294.75	8.99587	2965.67	9.19068	3267.38	6282	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced
8.68711	2294.75	8.99587	2965.67	9.19068	3267.38	6282	png	PNG image data, 72 x 72, 8-bit/color RGBA, non-interlaced
8.63996	2275.42	8.93896	2953.22	9.12305	3121.88	5978	png	PNG image data, 64 x 64, 8-bit/color RGBA, non-interlaced
8.65162	2268.73	8.94162	3215.38	9.14629	3281.86	5703	png	PNG image data, 96 x 96, 8-bit/color RGBA, non-interlaced
8.65162	2268.73	8.94162	3215.38	9.14629	3281.86	5703	png	PNG image data, 96 x 96, 8-bit/color RGBA, non-interlaced
8.65162	2268.73	8.94162	3215.38	9.14629	3281.86	5703	png	PNG image data, 96 x 96, 8-bit/color RGBA, non-interlaced
8.65162	2268.73	8.94162	3215.38	9.14629	3281.86	5703	png	PNG image data, 96 x 96, 8-bit/color RGBA, non-interlaced
8.67505	2204.46	8.97857	3471.56	9.17761	3519.25	6439	png	PNG image data, 103 x 103, 8-bit/color RGBA, non-interlaced
8.67505	2204.46	8.97857	3471.56	9.17761	3519.25	6439	png	PNG image data, 103 x 103, 8-bit/color RGBA, non-interlaced
8.67505	2204.46	8.97857	3471.56	9.17761	3519.25	6439	png	PNG image data, 103 x 103, 8-bit/color RGBA, non-interlaced
8.67505	2204.46	8.97857	3471.56	9.17761	3519.25	6439	png	PNG image data, 103 x 103, 8-bit/color RGBA, non-interlaced
8.6855	2044.42	8.99902	2745.11	9.20733	3454	5944	png	PNG image data, 92 x 108, 8-bit/color RGBA, non-interlaced
8.6855	2044.42	8.99902	2745.11	9.20733	3454	5944	png	PNG image data, 92 x 108, 8-bit/color RGBA, non-interlaced
8.6855	2044.42	8.99902	2745.11	9.20733	3454	5944	png	PNG image data, 92 x 108, 8-bit/color RGBA, non-interlaced
8.6855	2044.42	8.99902	2745.11	9.20733	3454	5944	png	PNG image data, 92 x 108, 8-bit/color RGBA, non-interlaced
8.64889	2044.09	8.93873	2895.25	9.14527	2865.57	5502	png	PNG image data, 150 x 53, 8-bit/color RGBA, non-interlaced
8.64424	1919.7	8.97138	2804.29	9.18769	2826.5	4988	png	PNG image data, 86 x 86, 8-bit/color RGBA, non-interlaced
8.64424	1919.7	8.97138	2804.29	9.18769	2826.5	4988	png	PNG image data, 86 x 86, 8-bit/color RGBA, non-interlaced
8.64424	1919.7	8.97138	2804.29	9.18769	2826.5	4988	png	PNG image data, 86 x 86, 8-bit/color RGBA, non-interlaced
8.64424	1919.7	8.97138	2804.29	9.18769	2826.5	4988	png	PNG image data, 86 x 86, 8-bit/color RGBA, non-interlaced
8.64712	1905.22	8.9314	2415.71	9.15069	2454.17	4752	png	PNG image data, 120 x 120, 8-bit/color RGBA, non-interlaced
8.64712	1905.22	8.9314	2415.71	9.15069	2454.17	4752	png	PNG image data, 120 x 120, 8-bit/color RGBA, non-interlaced
8.68462	1904.91	8.99751	2707.75	9.21706	2845	5634	png	PNG image data, 122 x 122, 8-bit gray+alpha, non-interlaced
8.68462	1904.91	8.99751	2707.75	9.21706	2845	5634	png	PNG image data, 122 x 122, 8-bit gray+alpha, non-interlaced
8.68462	1904.91	8.99751	2707.75	9.21706	2845	5634	png	PNG image data, 122 x 122, 8-bit gray+alpha, non-interlaced
8.68462	1904.91	8.99751	2707.75	9.21706	2845	5634	png	PNG image data, 122 x 122, 8-bit gray+alpha, non-interlaced
8.66716	1890.55	8.98026	2650	9.17835	2730.14	5458	png	PNG image data, 200 x 53, 8-bit/color RGBA, non-interlaced
8.66716	1890.55	8.98026	2650	9.17835	2730.14	5458	png	PNG image data, 200 x 53, 8-bit/color RGBA, non-interlaced
8.64345	1875.11	8.93585	2299.14	9.14021	2559.83	4694	png	PNG image data, 141 x 184, 8-bit/color RGBA, non-interlaced
8.64345	1875.11	8.93585	2299.14	9.14021	2559.83	4694	png	PNG image data, 141 x 184, 8-bit/color RGBA, non-interlaced
8.64345	1875.11	8.93585	2299.14	9.14021	2559.83	4694	png	PNG image data, 141 x 184, 8-bit/color RGBA, non-interlaced
8.64345	1875.11	8.93585	2299.14	9.14021	2559.83	4694	png	PNG image data, 141 x 184, 8-bit/color RGBA, non-interlaced
